fog_id,time,required_rate,required_sinr,x,y
5,181,10,17,1621.5625147387964,1769.9197712243533
5,181,40,20,1423.0780881056214,1323.4527965600605
5,181,11,20,1420.3309317691214,1689.3026635823776
5,181,95,10,1427.9662213445056,1803.7454047433566
5,181,32,13,1447.450635299145,1245.0887474627236
5,181,22,19,1485.3112397989396,1343.3059484425678
5,181,60,15,1430.6230347842788,1384.6810291726142
5,181,84,11,1048.6540376449218,1524.9363125235025
5,181,47,17,1069.5342591064516,1520.352703077905
5,181,15,18,1620.0326463294916,1634.8034672550855
5,181,19,16,1421.2366274134838,1912.1643789296506
5,181,72,13,1051.6656305749766,1613.661548182819
5,181,25,19,1803.7827416872256,1332.8670174022207
5,181,45,11,1436.6882025093307,1600.1253331058658
5,181,47,13,1171.3852669159241,1389.899595799856
5,181,35,18,1443.4040735163874,1853.2922481842106
5,181,27,14,1046.3900431407906,1611.0876291431484
5,181,91,16,1043.4021114632255,1612.409485617839
5,181,56,16,1429.302999286575,1627.8845630570313
5,181,27,16,1437.8899087595692,1698.533086254304
5,181,15,19,1445.9769076957946,1187.999290779326
5,181,86,13,1438.1953115981769,1786.1037175156173
5,181,60,17,1441.1988062088965,1072.6165162353777
5,181,94,19,1662.1962383432142,1125.2686963888816
5,181,54,12,1448.0108963714074,1085.7669784761122
5,181,86,10,1045.6608435517057,1641.4859949106394
5,181,28,20,1439.45151357775,1666.5292300514625
5,181,74,13,1586.603183959816,1114.5643679770199
5,181,52,20,1439.8606038967525,1260.1571312384172
5,181,94,12,1439.0112201934678,1294.6356847398913
5,181,19,10,1443.4668929397012,1495.23055099668
5,181,77,15,1443.098635616887,1258.8302807902749
5,181,32,20,1043.872629617923,1529.2354096705096
5,181,83,10,1252.6337460183422,1286.4198208367452
5,181,96,10,1795.9410983657694,1327.8117705943064
5,181,30,10,1477.4206326936514,1123.0413806397569
5,181,46,19,1440.4326961284387,1705.3311559764666
5,181,75,17,1445.3652078224802,1004.7693185408771
5,181,36,16,1213.537164032872,1357.8023001918652
5,181,49,11,1088.0439600058467,1386.8253904021246
5,181,64,15,1424.1982656354205,1502.1082037152255
5,181,61,20,1432.700774667249,1896.7179535903967
5,181,81,10,1437.2442907076038,1882.0609158125708
5,181,55,16,1145.7529436453478,1422.8882528595623
5,181,95,12,1451.8806781733585,1096.4452447583901
5,181,78,19,1874.6626738357763,1686.8575310518963
5,181,55,10,1438.9802390994564,1822.6835521073542
5,181,88,10,1594.2040128501715,1327.4985889577306
5,181,45,12,1422.3765323643747,1991.1797120932026
5,181,98,13,1444.837704915251,1642.3090338182874
5,181,35,14,1054.0585645260871,1531.5993192364926
5,181,35,16,1427.2854955424264,1650.156953421887
5,181,37,19,1429.125862171431,1855.340153974713
5,181,81,11,1069.3532187971286,1505.6354194125158
5,181,13,20,1429.540925218348,1488.6223597118885
5,181,72,14,1077.4332174028966,1504.813917893451
5,181,74,12,1687.3125487526413,1124.3610477603972
5,181,81,10,1748.753696586995,1340.7955515575595
5,181,55,19,1777.3479416735004,1285.8496514178812
5,181,82,14,1451.1999573369335,1072.322335868748
5,181,94,12,1435.001071637516,1835.7029095113587
5,181,69,18,1056.5303803261602,1509.8882790436971
5,181,48,17,1429.2549302494156,1952.1195906099865
5,181,56,11,1422.739383011509,1777.9425586900675
5,181,57,15,1448.6769645090797,1476.6111722521484
5,181,55,14,1454.8861871565928,1245.0930969730953
5,181,69,16,1067.3234676279885,1513.809868375771
5,181,14,18,1446.047488980253,1633.8446710233445
5,181,35,11,1755.8527249440085,1330.3180034724064
5,181,75,19,1434.7126569522873,1407.0756551926024
5,181,92,10,1443.7659254551804,1282.2822566741147
5,181,64,11,1776.0618954751874,1299.4042891108431
5,181,30,19,1112.2518186937086,1456.7299318937585
5,181,99,13,1082.0677006283133,1482.7633177743755
5,181,13,19,1692.0994629353168,1119.2781472484116
5,181,24,20,1615.3455836138571,1935.4139137404504
5,181,48,20,1430.7186479678842,1963.3126986669845
5,181,25,10,1884.3844637933068,1717.5552952100518
5,181,18,11,1153.0517603061858,1406.6009006682782
5,181,65,14,1836.8351137133552,1636.210819811374
5,181,89,18,1624.680768576053,1437.793868992607
5,181,47,20,1806.8494044120948,1123.4648357732221
5,181,88,14,1045.0098896129289,1532.3070553683676
5,181,83,16,1070.8140714891604,1734.4296510322022
5,181,66,19,1724.478657555254,1333.3613511236385
5,181,43,16,1073.608331184194,1507.1916833985595
5,181,88,20,1020.4661195191437,1572.746068377327
5,191,83,10,1447.451242544085,1076.129084836353
5,191,30,13,1005.6992401664903,1508.6748346722684
5,191,21,18,1775.1153406892554,1330.711721659638
5,191,37,17,1071.397747440555,1486.665580343921
5,191,51,14,1723.4889166766452,1327.7966675517066
5,191,75,16,1052.080999469104,1688.3246797953561
5,191,86,17,1066.9066265450556,1501.821089669224
5,191,78,12,1430.1273568600302,1978.535194499884
5,191,58,18,1776.546221475606,1318.4415570450014
5,191,45,12,1249.355139378266,1339.6332819255313
5,191,80,18,1432.393476385536,1363.2624341413166
5,191,61,16,1544.9953058889369,1323.2986294136385
5,191,71,10,1054.8320787138657,1522.1608195276929
5,191,73,17,1444.7338217855577,1267.3974444255
5,191,80,20,1621.3093473320828,1769.4342131849378
5,191,72,19,1406.3992870075979,1324.9666096493602
5,191,27,17,1422.43545031143,1668.845376728219
5,191,92,19,1430.6375706309386,1708.3169173669833
5,191,38,16,1446.2844432902407,1334.8298682801426
5,191,60,12,1483.6719025150585,1345.0798946981786
5,191,11,18,1430.6230347842788,1384.6810291726142
5,191,91,20,1048.1538048336806,1525.5973428757861
5,191,59,19,1898.3271827053686,1744.2611595680935
5,191,34,11,1069.3586388704714,1519.977340562083
5,191,31,18,1911.7545273811998,1764.5844999263647
5,191,43,13,1617.705136150744,1668.5505898828762
5,191,27,13,1422.5167470458834,1841.8293073803648
5,191,83,20,1067.2995755037823,1688.196886527219
5,191,63,16,1777.0661444452285,1325.4358926901848
5,191,44,10,1436.27049786172,1727.7877320100088
5,191,44,16,1149.3514621474894,1413.2487322462255
5,191,29,16,1441.6767338909558,1927.4548331177803
5,191,17,10,1073.7499553093103,1690.3926673945969
5,191,14,10,1062.5511506368173,1667.7988873712716
5,191,85,20,1431.3489148762894,1487.540211866237
5,191,35,11,1437.4243157646854,1770.6709489228672
5,191,46,19,1446.7814668280857,1226.607197660088
5,191,39,15,1439.1578951763572,1855.389266524557
5,191,14,11,1441.7728118761495,1078.3428523599339
5,191,66,17,1777.513617444079,1128.5637851506938
5,191,90,20,1452.6565641438938,1120.489775363356
5,191,67,19,1063.297194365918,1732.559442743801
5,191,69,10,1435.3563886689954,1687.218945857603
5,191,14,16,1600.7609468257135,1118.9962506671186
5,191,20,13,1439.400945567526,1173.9118183571845
5,191,75,16,1424.0604399199133,1321.759902677685
5,191,91,16,1446.3491314358425,1665.7803596480749
5,191,57,14,1434.1585662386497,1310.1708785848693
5,191,40,19,1044.4011482439446,1529.9362811827184
5,191,51,17,1321.8902615281509,1214.301426737061
5,191,61,11,1781.8776017732337,1321.212337302603
5,191,51,20,1540.0175510687634,1117.321633123886
5,191,33,12,1439.2162810182085,1791.3265592513605
5,191,87,16,1449.2712179499795,1128.1656293408016
5,191,64,14,1169.5790222912212,1397.3184651257934
5,191,32,17,1435.7122686478435,1963.1127489006399
5,191,54,19,1426.1845264230508,1460.052167804586
5,191,10,10,1430.925569427945,1980.0358669663779
5,191,16,10,1435.7280778635336,1949.37923774102
5,191,69,11,1133.5148433205902,1435.1826811793258
5,191,66,20,1450.2540258599827,1106.5447504675417
5,191,34,12,1807.6896260024398,1593.8045002071187
5,191,52,20,1437.2819872762632,1848.7556867877881
5,191,79,17,1684.247622787312,1329.0971511386335
5,191,92,12,1423.3250191103436,1921.2907438909167
5,191,51,20,1434.8131086857175,1748.2931737606414
5,191,53,14,1053.552172883501,1532.3406196569556
5,191,46,11,1428.8043536676676,1559.0828280413525
5,191,93,13,1430.094618501584,1785.5729496494398
5,191,83,15,1069.3532187971286,1505.6354194125158
5,191,97,16,1427.5990525533796,1440.1455951209182
5,191,66,15,1077.0485926918336,1505.0670276074673
5,191,13,17,1795.7608271185888,1124.3441993042827
5,191,48,19,1764.6403629484118,1315.5038647856563
5,191,62,11,1777.5226096909494,1214.7813799743542
5,191,21,18,1447.2924638155152,1085.1674258133396
5,191,42,18,1433.9633917180454,1909.4496479701095
5,191,22,17,1056.5381966490995,1510.8192221052013
5,191,90,17,1431.5178704719992,1882.4413044024725
5,191,58,10,1422.121494199021,1706.3487788391299
5,191,45,19,1444.7874809664686,1595.2584952435627
5,191,55,20,1452.0577043523315,1284.9948832329364
5,191,11,14,1067.132502192247,1515.0306495627854
5,191,97,16,1442.1537109937342,1720.9388572378086
5,191,100,11,1755.8527249440085,1330.3180034724064
5,191,78,20,1440.5404576642322,1367.52964448696
5,191,33,15,1427.6286051132715,1322.2066547811494
5,191,80,20,1776.0351287937024,1227.1628522619608
5,191,34,11,1112.335537128881,1456.3261954657394
5,191,57,13,1067.3837162640468,1499.3011444227768
5,191,51,13,1780.2539576471606,1121.6469775266014
5,191,14,11,1616.232573718915,1945.2596761856228
5,191,58,12,1835.8202803063557,1632.8610092253891
5,191,91,14,1143.4462770832818,1415.1935277990067
5,191,65,19,1789.1855132729975,1538.3198545554653
5,191,82,15,1431.16134485426,1968.130289428495
5,191,71,11,1621.9998303910736,1384.4311129732007
5,191,23,11,1045.3381920559489,1531.5707764891822
5,191,96,15,1722.1592812466438,1341.3385699673554
5,191,63,18,1073.372849712905,1507.3639420391526
5,191,42,14,1045.5288526902557,1626.0575033046764
5,201,79,17,1447.5802050072234,1097.8111997060478
5,201,25,10,1020.7689506112897,1511.2123242545536
5,201,19,11,1775.1153406892554,1330.711721659638
5,201,64,13,1070.1531516672112,1486.7868627454156
5,201,46,20,1739.0590293452262,1327.2437292151153
5,201,88,15,1012.4789234687456,1576.6258660018445
5,201,87,11,1066.8359334781649,1502.5310230690984
5,201,30,17,1430.105743881934,1882.2102851526904
5,201,70,18,1427.7808031694256,1948.951981024732
5,201,61,19,1768.5328086721975,1277.7072427238506
5,201,26,17,1243.2218065799782,1343.4915850637074
5,201,74,15,1432.6037654693937,1331.6413786700928
5,201,87,13,1671.4122640323246,1329.6032376520336
5,201,17,16,1456.0786398698694,1048.4189643235877
5,201,51,11,1054.8320787138657,1522.1608195276929
5,201,21,17,1445.3690165857322,1370.8918898606205
5,201,63,16,1621.3834035902287,1769.1232594082132
5,201,46,12,1343.206386009767,1325.9830553915351
5,201,53,18,1423.8068183481228,1654.286910714271
5,201,77,19,1432.700154551922,1594.1403778303415
5,201,45,13,1447.3822969790467,1396.138208172792
5,201,27,11,1484.2964327168247,1345.2852611591575
5,201,63,18,1430.6230347842788,1384.6810291726142
5,201,32,17,1047.612305279526,1526.3143965206773
5,201,28,15,1849.8840000383136,1649.610127396241
5,201,61,18,1069.0678612566087,1519.5807779183613
5,201,64,12,1878.3721518416532,1697.1967243757945
5,201,80,20,1614.8844470308393,1695.3064856267301
5,201,36,10,1423.4488364183026,1770.4946072779765
5,201,95,15,1768.7214213785073,1297.0049104523846
5,201,12,20,1433.8971060818585,1825.5190813707184
5,201,55,11,1143.5056036880706,1418.839479490416
5,201,55,12,1074.8947469417474,1748.0058570144697
5,201,93,16,1431.6671664877215,1402.2546384130944
5,201,55,20,1437.7623542047686,1844.3285895671693
5,201,98,17,1445.3239877496962,1306.47542188596
5,201,17,20,1438.4986530438184,1925.5085573713297
5,201,99,13,1443.275388075417,1076.8773571381346
5,201,31,15,1437.0406907233469,1543.729917654628
5,201,79,10,1432.1252433183402,1723.336374796054
5,201,43,14,1614.9708656767275,1121.9236796198722
5,201,58,15,1441.2680924950982,1168.0219981214032
5,201,39,12,1399.337449023023,1328.395036851801
5,201,53,12,1444.3878470282418,1761.2472292528491
5,201,36,20,1412.2017331023233,1324.474757545907
5,201,10,18,1044.2807057431723,1529.9080726029351
5,201,22,17,1426.8628948665923,1134.3491342849095
5,201,63,18,1774.705802223284,1299.9475869156418
5,201,36,15,1604.433462142863,1122.6359920739196
5,201,16,18,1438.7592317979434,1867.2962034463885
5,201,63,14,1449.6426900243966,1031.219570739195
5,201,50,20,1449.2712179499795,1128.1656293408016
5,201,95,13,1160.5670125537551,1403.5564181861469
5,201,96,15,1436.4855285048252,1868.0910551357085
5,201,51,14,1431.0811024553086,1392.4799301262012
5,201,36,15,1122.0334644290851,1446.3033241789478
5,201,40,17,1466.6497449159506,1116.5021650902568
5,201,81,16,1770.4598561655496,1474.6575159316415
5,201,42,16,1435.5528597698574,1871.134923193704
5,201,73,11,1751.6211372398536,1320.0759399656886
5,201,93,15,1424.9645654317285,1853.834357198793
5,201,62,16,1435.235779210343,1833.216411183472
5,201,40,11,1054.161725104734,1532.474044547789
5,201,40,12,1430.1061241056145,1444.747429797849
5,201,34,14,1431.2561463810794,1712.5012788672932
5,201,28,18,1069.3532187971286,1505.6354194125158
5,201,64,15,1431.3934584225879,1378.268371211458
5,201,66,10,1077.3256883405033,1505.7014953912235
5,201,95,16,1773.8961551241516,1274.0634862741922
5,201,27,18,1779.6371625001193,1158.0388884834015
5,201,23,15,1444.7680110504807,1088.081298793899
5,201,42,12,1056.4870384419105,1511.5733253354206
5,201,87,12,1433.8117836600504,1811.878863845836
5,201,70,13,1425.0522153024447,1690.1646331371742
5,201,61,12,1440.152183473419,1701.5762196218132
5,201,13,18,1442.0099618538395,1318.6616430958736
5,201,85,19,1067.1379915862274,1515.6845262302083
5,201,89,13,1442.6681534492761,1807.679004409723
5,201,44,10,1755.8527249440085,1330.3180034724064
5,201,45,18,1440.5404576642322,1367.52964448696
5,201,68,11,1407.2437591959374,1333.1391149888746
5,201,98,10,1770.3473004092345,1151.687880757451
5,201,25,10,1112.6042697271623,1456.4831390098202
5,201,64,15,1067.3830649855663,1499.223565836437
5,201,16,18,1616.4137717800213,1945.1584131889044
5,201,41,18,1793.3128128902347,1555.2874230187854
5,201,52,11,1130.2030046317027,1428.737740106881
5,201,97,15,1769.3568184838282,1423.9046735582874
5,201,61,10,1426.9749003175532,1922.3685613824055
5,201,84,15,1430.8033174621114,1897.8199974303602
5,201,10,11,1620.1398946255688,1357.4350027635014
5,201,60,13,1045.5170228657198,1531.0836187301206
5,201,86,18,1678.4981451002689,1345.5525432239199
5,201,97,10,1054.3283833390449,1674.4293299943204
5,201,87,20,1072.907290525275,1507.8333545311818
5,201,38,15,1067.6253237938158,1687.8616422512564
5,211,85,17,1432.5709277495173,1401.1790535996358
5,211,82,12,1074.160741844913,1479.0779925433455
5,211,32,19,1775.1153406892554,1330.711721659638
5,211,41,15,1069.1922635208466,1486.4624261604627
5,211,75,10,1739.0590293452262,1327.2437292151153
5,211,50,18,1066.9324873734731,1502.6188799782653
5,211,63,18,1430.114530846255,1842.9516948623584
5,211,54,10,1430.0739253940412,1869.0313446223734
5,211,82,18,1767.6756542756118,1209.7012945389724
5,211,51,12,1237.0884737816905,1347.3498882018835
5,211,35,19,1438.4783536781383,1265.2801589107607
5,211,20,20,1735.3289551974158,1332.6613629309466
5,211,72,16,1457.230916387859,1063.4511134757527
5,211,60,10,1054.8320787138657,1522.1608195276929
5,211,38,12,1447.4015295627335,1427.6149664787488
5,211,13,16,1620.7383890591793,1769.904481262341
5,211,22,14,1221.2023015766404,1363.7797241919675
5,211,88,19,1425.943948651791,1630.3489899384704
5,211,80,17,1435.7568594435113,1457.788701048773
5,211,81,16,1447.6863630334146,1449.8086507865228
5,211,68,15,1484.5310090675134,1345.8374720611146
5,211,37,17,1047.0708057253712,1527.0314501655685
5,211,74,16,1420.96898359427,1983.2668296890329
5,211,50,14,1799.4472807866116,1561.3211506275925
5,211,30,10,1068.8554058545385,1519.383059623372
5,211,91,19,1834.5907895916373,1610.6268366049976
5,211,70,17,1615.5384357170974,1717.3116955578494
5,211,14,11,1423.702935327287,1707.5547311931848
5,211,14,18,1766.4641372531655,1246.8712846541778
5,211,66,18,1432.3149685806243,1874.6429867408704
5,211,46,20,1140.4973404207851,1420.0284729981797
5,211,64,17,1431.6927030111551,1386.5562675348485
5,211,54,19,1437.255952191586,1886.8931934718046
5,211,99,11,1445.3040950791094,1387.1961455572398
5,211,61,13,1445.1803252560321,1094.9939050815533
5,211,60,13,1439.0128952991747,1695.329653940079
5,211,70,14,1430.8060106055734,1752.8832011397724
5,211,13,14,1002.3120790129276,1485.4816451540291
5,211,54,17,1634.080358090985,1124.9738364488003
5,211,40,14,1442.728688211122,1136.4220463517122
5,211,50,11,1328.2172967694582,1332.4704040716404
5,211,95,10,1441.885712463793,1789.7303916649894
5,211,41,15,1353.2683960034394,1326.1205265720375
5,211,78,10,1044.6097146920856,1530.2932301268447
5,211,77,12,1507.1929812392275,1117.7065974308643
5,211,10,19,1772.6923236682778,1256.074056141451
5,211,35,20,1638.6269465377206,1125.5427309307267
5,211,100,19,1436.888474663725,1897.5293062497776
5,211,89,11,1449.3826048367728,1051.5441832071026
5,211,75,18,1431.638969184016,1437.4296272927895
5,211,82,19,1157.4921562446746,1402.5181952398266
5,211,97,13,1436.9226411774869,1840.157157656271
5,211,33,14,1433.484742010146,1335.0144566005094
5,211,87,16,1111.399388358061,1457.9119294629895
5,211,81,17,1498.257014830655,1119.3329178497659
5,211,26,19,1761.6369027899696,1370.1922659128438
5,211,76,10,1434.1763971504188,1891.2885871354958
5,211,10,14,1783.798710118921,1303.3742151004262
5,211,57,19,1427.498270714219,1824.552913656225
5,211,12,11,1435.573248058751,1862.4854627902955
5,211,24,17,1053.813461652823,1532.0779649756382
5,211,25,19,1430.9623569587134,1390.8849086565895
5,211,45,19,1432.9940708843528,1627.0002765602428
5,211,62,16,1069.3532187971286,1505.6354194125158
5,211,28,12,1434.7986908852474,1322.5567888364196
5,211,78,20,1079.9878924374584,1507.807168533746
5,211,31,11,1780.3150462964725,1201.4691172150897
5,211,56,11,1780.5578940695386,1146.6374778009022
5,211,94,16,1442.928086146961,1099.835025150498
5,211,60,15,1056.7337237725847,1511.2830847792327
5,211,27,16,1434.0421634355444,1740.470690569417
5,211,45,10,1905.6570242666696,1746.5720368216278
5,211,36,18,1427.99365202426,1670.677537975181
5,211,85,11,1439.5127352917334,1761.4653240060434
5,211,13,18,1414.8573971484439,1332.6764537541196
5,211,69,19,1067.2271973822324,1516.03844730258
5,211,20,15,1441.9775798891558,1867.1806254191326
5,211,83,20,1755.8527249440085,1330.3180034724064
5,211,16,20,1440.5404576642322,1367.52964448696
5,211,80,11,1339.638793819718,1332.474520187406
5,211,25,18,1768.94751434254,1151.588705217093
5,211,36,11,1112.803145862103,1456.2043844408356
5,211,91,18,1067.3830649855663,1499.223565836437
5,211,88,14,1615.4528010076376,1952.4704106016086
5,211,77,20,1782.6856841117765,1522.2002486165784
5,211,17,10,1117.4600203180612,1442.1064806420527
5,211,46,16,1764.6788204329905,1366.1325644944793
5,211,61,16,1426.8251991524594,1858.6400883705355
5,211,80,13,1430.9936432766633,1859.2299319896426
5,211,82,15,1598.8383599917288,1345.481446123682
5,211,79,10,1045.5506945718737,1530.814562623913
5,211,17,11,1635.292991515214,1359.9404055053367
5,211,14,14,1021.103897163598,1574.5362414297647
5,211,49,13,1072.3356435530804,1508.5059303171
5,221,52,16,1432.328196934139,1593.2013958552386
5,221,17,20,1177.745261188387,1380.4587609516461
5,221,70,15,1775.1153406892554,1330.711721659638
5,221,84,19,1068.4350897095283,1487.577126164455
5,221,51,18,1739.0590293452262,1327.2437292151153
5,221,97,10,1453.8782880765289,1011.3179866564036
5,221,13,12,1067.2874457814733,1501.5297233046963
5,221,81,18,1432.6775002260986,1836.6459580287344
5,221,19,18,1429.761830647185,1854.625495673623
5,221,92,11,1770.2093978788942,1169.6441498157105
5,221,26,11,1894.257243523991,1729.5429917240515
5,221,53,19,1200.8796083278721,1366.1111036146526
5,221,22,13,1438.6989101418585,1143.804039898049
5,221,63,17,1744.4733828209573,1333.0728251603434
5,221,83,17,1456.614843400803,1113.948514582552
5,221,36,19,1054.8320787138657,1522.1608195276929
5,221,15,14,1447.1011506692041,1478.3755240569824
5,221,99,13,1618.5229884926348,1768.504289984703
5,221,91,11,1135.5236346182296,1421.0677333600818
5,221,51,14,1428.0020218138488,1599.7767897555027
5,221,50,19,1438.4061823281174,1382.0969978268258
5,221,92,15,1450.3596965309173,1492.2247298493514
5,221,59,18,1484.4707016421191,1346.6470656407532
5,221,30,16,1046.1568843285554,1527.4096279268615
5,221,34,16,1421.1939773461204,1980.383255594969
5,221,33,19,1778.0718034729891,1465.0079673489724
5,221,38,17,1068.8001531440182,1519.6495259460996
5,221,95,14,1791.1272416397696,1509.1543004172854
5,221,18,17,1616.9463810926113,1734.6807667856867
5,221,29,15,1423.7482575107367,1667.144175653253
5,221,47,17,1771.2134879301416,1186.6599013599102
5,221,80,19,1432.4248014567652,1884.340069412114
5,221,62,17,1137.8174414536916,1420.3834553426132
5,221,71,18,1431.6927030111551,1386.5562675348485
5,221,41,17,1436.403066668741,1893.7498851066453
5,221,59,20,1445.6954164312338,1456.9297681625467
5,221,50,13,1446.8387179749786,1181.0538673500066
5,221,28,11,1437.1158308790766,1760.1331872511655
5,221,61,10,1431.3398840652371,1762.6198386964386
5,221,19,13,1011.8576132563952,1514.449298096743
5,221,98,12,1668.04464523145,1126.8269207353235
5,221,67,17,1441.8897660673829,1024.5973791931756
5,221,61,20,1236.4211742069456,1352.7237969493494
5,221,39,11,1440.5858888850669,1790.118096347898
5,221,33,18,1258.7274718490546,1338.992970596347
5,221,82,19,1423.0346530703243,1989.6779438694941
5,221,94,17,1044.9029079650468,1529.8363471661694
5,221,29,17,1535.8623709438891,1116.5804618600757
5,221,18,13,1775.6518948301675,1204.1568873173558
5,221,91,10,1671.9597484646483,1128.656284406595
5,221,34,17,1434.7325753020066,1903.6613570799584
5,221,18,18,1448.6514200409408,1088.4035100235603
5,221,53,17,1433.5031915869913,1637.4698558887467
5,221,53,18,1153.0506638634947,1399.618334994139
5,221,63,11,1438.6147236886318,1836.2638087496161
5,221,16,18,1435.1445539700214,1294.014088327717
5,221,44,19,1107.945571243839,1460.8115190535784
5,221,82,20,1535.6883134750894,1119.5467339010793
5,221,45,18,1742.8087059046024,1349.4790829020087
5,221,77,12,1434.9237042071827,1892.1440747614013
5,221,74,19,1783.798710118921,1303.3742151004262
5,221,67,18,1429.4028181363535,1823.1515580452976
5,221,37,15,1435.6730143616446,1011.6540411474416
5,221,36,11,1435.361765889006,1870.460150068746
5,221,97,16,1055.0292985572419,1528.5321399140635
5,221,68,10,1430.9623569587134,1390.8849086565895
5,221,58,18,1434.9058705608536,1510.7191629331091
5,221,91,18,1069.3532187971286,1505.6354194125158
5,221,42,13,1435.9523155004485,1272.5830845732246
5,221,68,10,1082.437082360871,1509.6486275793054
5,221,66,14,1779.6842732574269,1178.65363361123
5,221,79,12,1781.6617519893687,1145.7194458060899
5,221,28,18,1443.4270905415876,1142.0244187215344
5,221,46,18,1056.7430760225611,1511.1520201862281
5,221,57,20,1434.7905023427795,1674.544238179177
5,221,46,20,1852.134298065037,1650.9020482065155
5,221,88,11,1002.6903537087493,1520.0495533193466
5,221,51,10,1429.8593543301104,1645.460239930036
5,221,95,13,1439.0284989723355,1770.0146958704572
5,221,23,10,1344.9560321216334,1334.9984573639338
5,221,85,14,1067.2395695417074,1516.3708465306088
5,221,49,12,1441.9363429251941,1882.87510628812
5,221,47,10,1496.254829074295,1162.3167502737294
5,221,96,10,1238.755085719918,1349.955579852313
5,221,82,14,1768.1290649189962,1152.260526460316
5,221,76,13,1112.5625050466563,1456.0734023881146
5,221,91,14,1067.3830649855663,1499.223565836437
5,221,68,19,1782.163927418844,1522.3053524927661
5,221,53,15,1113.8129930443654,1445.234394994611
5,221,44,16,1730.0287426954947,1349.7296467858364
5,221,16,13,1426.9964218650712,1856.200301895384
5,221,56,16,1431.49693440547,1849.0027706305493
5,221,77,17,1521.453279351641,1338.2582950186916
5,221,48,10,1045.42046904593,1530.9957620147613
5,221,36,13,1621.4996607551004,1429.3711521774533
5,221,33,18,1072.0149612279492,1508.8272711285392
5,231,45,20,1430.4705817750712,1737.7226463167465
5,231,92,17,1296.9269397289606,1321.4716362169013
5,231,46,20,1775.1153406892554,1330.711721659638
5,231,54,17,1066.8174896861892,1488.9207182815298
5,231,77,19,1739.0590293452262,1327.2437292151153
5,231,72,19,1453.7948975186216,1057.205034189485
5,231,14,10,1066.0019940628288,1502.8020117739215
5,231,58,18,1434.073900981614,1835.2045187816025
5,231,66,14,1428.8819644082105,1852.527001918293
5,231,37,18,1771.1535091537924,1163.351994232135
5,231,10,17,1846.4709168950321,1646.5087302680213
5,231,59,18,1190.4459922268984,1376.5061555799098
5,231,58,12,1437.2852570577293,1012.5216956944204
5,231,83,13,1744.4733828209573,1333.0728251603434
5,231,82,15,1454.8198707437164,1188.0894169924409
5,231,14,11,1051.5143031322982,1526.4225523808038
5,231,26,15,1446.0403082895325,1530.27698244229
5,231,37,12,1617.100046796666,1756.435233986657
5,231,39,17,1115.3940514380229,1442.9601085884494
5,231,41,16,1429.0552786165101,1568.1802194442716
5,231,66,10,1439.198181551357,1367.4300318108874
5,231,71,11,1476.1832767102826,1512.1336174940225
5,231,38,15,1484.0479798969286,1347.6591890845916
5,231,19,13,1045.7231410674053,1528.2445279382168
5,231,10,18,1422.4136106010294,1979.575047966465
5,231,18,11,1773.7123239161567,1401.546402159892
5,231,74,17,1062.575355338864,1526.8838549462146
5,231,22,15,1771.5807995843818,1417.1252669912762
5,231,16,13,1614.0596658924478,1757.2142782569863
5,231,96,12,1424.4815932813333,1649.4267270574344
5,231,78,16,1448.586670599261,1029.074523889087
5,231,32,19,1771.9184925681564,1183.8720941655804
5,231,37,10,1432.530558856309,1884.3835187519433
5,231,81,20,1136.957937898609,1420.7231680888215
5,231,75,14,1431.6927030111551,1386.5562675348485
5,231,73,14,1434.0550306836496,1898.2583088277368
5,231,52,18,1975.3344783336734,1358.239724826906
5,231,21,13,1443.471196518687,1488.8686216212811
5,231,58,16,1444.0482874377344,1283.9645791272633
5,231,51,10,1438.07112277759,1759.7926967646927
5,231,29,20,1431.2924438492043,1762.6756525351666
5,231,50,16,1039.2637095319224,1510.958741988521
5,231,55,12,1708.1610178846229,1127.5897579686716
5,231,96,12,1199.314058808505,1367.9529921983367
5,231,41,19,1439.274189150908,1791.1688910326495
5,231,45,14,1205.6863999943482,1360.0081763971598
5,231,100,13,1420.3119378393908,1986.9802369052886
5,231,57,10,1042.2815581659147,1532.5959687573834
5,231,15,13,1571.2817148754486,1115.9633363894186
5,231,56,11,1774.868233739259,1190.5973224966788
5,231,20,11,1710.2491633194034,1130.952789438516
5,231,31,14,1432.762031826703,1904.0435884746255
5,231,20,16,1445.7780877349355,1164.976998885504
5,231,74,18,1437.4957129784743,1748.2707429751754
5,231,100,16,1151.7300597762692,1399.817829007609
5,231,97,19,1438.1199373523127,1834.383763008751
5,231,22,20,1054.07498308894,1546.1074007265272
5,231,30,18,1437.1395957776404,1220.9022544173054
5,231,55,11,1106.6788342790853,1460.5783130256461
5,231,36,20,1570.9258859439578,1120.399681058759
5,231,81,18,1668.3323869239914,1348.6398900624956
5,231,50,12,1433.8478264431938,1894.1037551214454
5,231,28,11,1783.798710118921,1303.3742151004262
5,231,85,15,1429.5902609048062,1822.6512362523931
5,231,20,16,1440.3630414034126,1117.0680085186848
5,231,64,14,1435.1502837192609,1878.434837347197
5,231,15,18,1049.7039026669167,1534.4732437467205
5,231,15,14,1430.9623569587134,1390.8849086565895
5,231,90,15,1436.918649001309,1424.270102529088
5,231,31,10,1069.3532187971286,1505.6354194125158
5,231,89,20,1436.845877255534,1161.6970866073852
5,231,22,13,1080.6652569044263,1508.5994902185166
